id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label 
13508,29,Private,274010,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
13509,35,Private,220595,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
13510,50,Self-emp-not-inc,64667,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,60,Vietnam,<=50K
13511,27,Private,85126,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
13512,27,Private,87006,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,United-States,<=50K
13513,18,?,340117,11th,7,Never-married,?,Unmarried,Black,Female,0,0,50,United-States,<=50K
13514,43,Self-emp-not-inc,194726,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
13515,21,State-gov,166704,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,<=50K
13516,22,Private,117210,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,Greece,<=50K
13517,32,Private,159187,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
13518,33,Private,184306,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K
13519,26,Self-emp-not-inc,284343,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
13520,35,?,120074,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
13521,27,Private,408623,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
13522,22,Private,113936,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
13523,18,Private,39222,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
13524,56,Private,444089,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
13525,30,Private,280069,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
13526,23,Private,347292,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
13527,55,?,102058,12th,8,Widowed,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
13528,43,State-gov,230961,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
13529,47,Self-emp-not-inc,218676,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
13530,22,Private,122346,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
13531,24,Private,229773,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
13532,30,Private,151967,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
13533,26,Private,102420,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,South,<=50K
13534,33,Private,106938,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,38,United-States,<=50K
13535,51,Private,104651,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
13536,59,Private,98361,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
13537,42,Private,143046,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
13538,22,Private,112847,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
13539,27,?,204074,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
13540,41,Private,407425,12th,8,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
13541,36,Self-emp-not-inc,37778,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
13542,21,Private,197200,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
13543,39,Federal-gov,257175,Bachelors,13,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,<=50K
13544,27,Private,195678,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
13545,32,Private,137076,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
13546,21,Private,212661,10th,6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
13547,24,Private,228424,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,<=50K
13548,72,Private,497280,9th,5,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States,<=50K
13549,24,Private,230229,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
13550,27,?,188711,Some-college,10,Divorced,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
13551,36,Self-emp-not-inc,257250,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States,<=50K
13552,42,?,137390,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
13553,27,?,253873,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
13554,30,Local-gov,364310,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,Germany,<=50K
13555,23,Private,156807,9th,5,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,36,United-States,<=50K
13556,47,Self-emp-not-inc,160131,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
13557,31,Private,242984,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
13558,50,Self-emp-not-inc,131982,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,South,<=50K
13559,48,Private,355978,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
13560,50,Private,398625,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
13561,29,Private,113870,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
13562,40,Private,229148,12th,8,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,<=50K
13563,37,State-gov,378916,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
13564,42,Private,175133,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
13565,46,Private,346978,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
13566,41,Private,225978,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
13567,32,Self-emp-inc,209691,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Canada,<=50K
13568,49,State-gov,247378,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
13569,26,Private,203777,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,37,United-States,<=50K
13570,28,Private,198813,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States,<=50K
13571,28,Private,199903,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
13572,67,?,233182,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,7,United-States,<=50K
13573,24,Private,180931,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,30,United-States,<=50K
13574,40,?,428584,HS-grad,9,Married-civ-spouse,?,Wife,Black,Female,3464,0,20,United-States,<=50K
13575,22,Private,385077,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,2907,0,40,United-States,<=50K
13576,43,Federal-gov,25005,Masters,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5013,0,12,United-States,<=50K
13577,33,Private,34848,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
13578,23,Private,57827,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
13579,23,Private,197387,5th-6th,3,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,Mexico,<=50K
13580,47,Private,418961,Assoc-voc,11,Divorced,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50K
13581,83,Private,195507,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,55,United-States,<=50K
13582,55,Private,132887,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,3411,0,40,Jamaica,<=50K
13583,28,Private,263728,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
13584,41,Local-gov,401134,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
13585,27,Local-gov,199471,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,38,United-States,<=50K
13586,76,Private,239880,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
13587,39,Private,115076,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
13588,33,Private,118500,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
13589,33,Self-emp-not-inc,520078,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Male,0,0,60,United-States,<=50K
13590,18,Never-worked,153663,Some-college,10,Never-married,?,Own-child,White,Male,0,0,4,United-States,<=50K
13591,59,Self-emp-not-inc,32855,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
13592,27,Private,221166,9th,5,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
13593,26,Private,33939,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,20,United-States,<=50K
13594,31,Local-gov,128016,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
13595,33,Private,125249,HS-grad,9,Separated,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
13596,28,Private,270887,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,<=50K
13597,53,Private,30290,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
13598,24,Private,229393,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,2463,0,40,United-States,<=50K
13599,53,Private,166368,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
13600,36,Private,218490,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
13601,28,Private,103802,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1408,40,?,<=50K
13602,19,Private,299050,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
13603,41,Private,307468,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
13604,38,Local-gov,745768,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States,<=50K
13605,30,Private,147921,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K
13606,22,Private,162343,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,20,United-States,<=50K
13607,68,Private,45508,5th-6th,3,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,22,United-States,<=50K
13608,50,Local-gov,117791,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
13609,49,Private,234320,7th-8th,4,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,45,United-States,<=50K
13610,25,Private,182227,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
13611,19,Private,55284,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States,<=50K
13612,51,Private,117253,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
13613,56,State-gov,81954,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
13614,25,Private,190628,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Columbia,<=50K
13615,18,Private,194561,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
13616,41,Local-gov,170924,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,0,0,7,United-States,<=50K
13617,33,Private,554206,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,Philippines,<=50K
13618,35,Private,33397,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
13619,63,Local-gov,109849,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,21,United-States,<=50K
13620,19,Private,95078,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
13621,43,Private,87284,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
13622,64,?,239529,11th,7,Widowed,?,Not-in-family,White,Female,3674,0,35,United-States,<=50K
13623,90,Private,87285,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
13624,33,Private,90668,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
13625,17,Private,65368,11th,7,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
13626,28,Private,265628,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
13627,50,?,222381,Some-college,10,Divorced,?,Unmarried,White,Male,0,0,40,United-States,<=50K
13628,33,Private,219838,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
13629,32,Private,111836,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,50,United-States,<=50K
13630,36,Private,167440,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
13631,48,Private,169324,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,32,Haiti,<=50K
13632,23,?,146399,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,55,United-States,<=50K
13633,26,Private,138152,12th,8,Never-married,Craft-repair,Other-relative,Other,Male,0,0,48,Guatemala,<=50K
13634,38,Self-emp-not-inc,200153,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
13635,19,Private,29510,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
13636,28,Private,75695,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
13637,17,?,280670,10th,6,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
13638,49,State-gov,216734,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
13639,37,Private,160035,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
13640,38,Private,201454,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
13641,50,Private,410186,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
13642,19,?,181265,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
13643,57,Local-gov,132717,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
13644,43,Private,249771,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,99,United-States,<=50K
13645,19,Private,84747,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
13646,37,Private,95654,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,<=50K
13647,21,Private,115895,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
13648,40,Private,202872,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
13649,25,Private,306352,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Mexico,<=50K
13650,35,Federal-gov,185053,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
13651,55,Private,23789,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
13652,26,Private,373553,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,42,United-States,<=50K
13653,47,Federal-gov,204900,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K
13654,48,Private,102597,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,<=50K
13655,30,Private,145231,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,1762,40,United-States,<=50K
13656,41,Self-emp-not-inc,32533,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
13657,17,Private,98675,9th,5,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
13658,35,Private,169104,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
13659,65,?,404601,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2414,0,30,United-States,<=50K
13660,37,Private,171090,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,48,United-States,<=50K
13661,19,Private,189574,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
13662,31,Private,91964,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
